mll12,mll13,mll23,ptll12,ptll13,ptll23,met_et,mtw1,mtw2,mtw3,lep1_pt,lep1_eta,lep1_E,lep1_phi,lep1_ch,lep1_ID,lep2_pt,lep2_eta,lep2_E,lep2_phi,lep2_ch,lep2_ID,lep3_pt,lep3_eta,lep3_E,lep3_phi,lep3_ch,lep3_ID,weight
58.7867,46.4884,60.5767,41.5468,47.0041,49.557,87.8595,87.941,0.178524,24.6269,35.743,0.339244,37.8195,-2.44964,1,11,31.1667,1.11521,52.6414,-0.64199,-1,13,20.5389,-0.866442,28.7431,-1.23358,1,13,1.13952
156.689,225.5,125.258,34.5282,123.92,16.0177,172.292,224.189,85.5719,147.113,86.4511,-0.778853,114.025,-1.76163,-1,13,52.8371,0.340174,55.9238,1.49681,1,13,37.4716,2.09133,153.993,-1.74651,-1,13,0.676811
427.31,179.653,93.9941,102.625,108.845,50.9001,61.9685,63.656,133.662,31.7057,106.073,1.27784,205.119,2.75851,1,11,74.4129,-1.82655,237.132,-1.54635,-1,11,27.3663,-1.11775,46.3173,1.16132,1,13,0.517888
141.343,84.4278,28.8187,38.7691,59.4365,40.223,63.8949,93.9183,1.63867,36.791,45.9438,0.852079,63.6562,-2.67888,1,13,25.6034,-1.91086,88.4191,-0.541222,-1,11,21.2892,-1.24659,40.0868,-1.62609,-1,11,0
57.4919,44.7214,31.7625,10.9737,27.5486,36.4667,34.5632,3.85667,58.6701,48.6946,30.4952,-1.6037,78.8689,1.80535,1,11,26.3856,-2.08533,107.806,-0.975584,-1,13,21.6447,-1.85025,70.5467,-2.40131,-1,13,0.441883
79.639,175.582,177.967,79.6623,49.6019,38.0747,85.9779,60.0409,36.7823,78.3685,70.9275,-0.762469,92.5631,-0.742858,1,11,31.9672,-1.69135,89.6855,0.763177,1,13,21.3552,2.14448,92.4115,2.35468,-1,11,1.36749
69.728,116.155,92.4384,58.9582,19.3283,50.9681,24.8373,56.5836,62.732,27.0943,49.1778,1.18662,88.0589,2.15708,1,13,42.076,1.11449,71.0265,-2.38221,-1,13,33.3484,-0.628014,40.1439,-0.70977,1,13,0.748581
97.907,67.7418,36.9703,19.2795,35.0526,66.1074,16.958,29.53,52.4291,36.2204,51.9246,1.7153,148.978,-0.0515428,-1,13,45.3694,1.2625,86.5922,-2.81738,1,13,20.8443,2.39671,115.456,-2.69535,1,11,0
194.152,126.52,86.0817,37.5165,115.597,19.9996,69.5856,152.2,28.471,93.9556,83.546,1.32624,168.442,-1.96834,1,11,53.9333,-0.518329,61.3421,0.828394,-1,13,34.2335,-0.659086,41.942,-2.3935,1,11,1.12263
105.032,75.1525,59.5944,12.6083,22.4372,72.8049,112.781,88.9585,90.8733,73.1308,44.3304,-0.0481797,44.382,-2.73009,1,13,39.2568,1.38122,83.0481,0.133927,-1,13,34.0805,-0.0929537,34.2279,-0.107808,1,11,1.48149
100.779,76.4177,61.3577,40.9629,51.5905,46.9267,35.0478,44.4288,48.8041,67.2502,58.6668,0.00563823,58.6677,-2.33585,1,11,43.7502,0.714627,55.4052,1.57781,-1,11,32.2764,0.352846,34.3066,-0.263145,1,11,0.653546
181.775,103.39,108.451,122.944,76.5664,50.6136,86.205,133.076,135.198,60.4214,102.108,2.1783,456.654,0.808028,1,13,53.3664,0.347094,56.6135,-0.592998,-1,13,26.1395,2.37588,141.851,-2.5187,-1,11,0.826239
103.45,68.3914,32.6455,3.13077,24.9488,45.2349,17.3412,26.2773,34.3606,41.094,29.2081,-0.5547,33.8181,-1.20903,1,11,26.1052,1.9262,91.4872,1.91746,1,13,24.9042,1.06724,40.4858,2.87862,-1,13,1.00822
125.08,216.804,53.2236,66.3187,83.0363,61.7692,51.2326,74.5604,80.7261,79.5536,83.2594,0.599349,98.6666,0.158611,1,13,32.8846,-0.824453,44.7083,2.45053,-1,11,31.0829,-2.27526,152.823,1.92447,-1,13,1.12891
116.313,20.3543,83.5564,56.6389,85.3273,37.3702,40.1976,91.6605,75.3682,51.6994,61.419,0.942994,90.8116,-0.369602,1,11,58.8206,1.71776,169.153,-2.53111,-1,13,26.2702,0.884056,37.2224,0.139129,-1,13,1.68751
308.245,86.9607,78.4261,154.199,255.809,77.6069,71.5802,65.5685,153.333,51.0681,243.114,1.53016,587.778,-0.165542,1,11,89.283,0.921064,129.909,3.04835,-1,13,20.7539,0.733657,26.5946,0.780402,-1,13,1.18473
110.87,68.1084,28.4626,32.9843,64.8029,50.5657,50.0201,96.1066,58.6492,62.4991,63.1679,-0.760296,82.3215,-0.985175,-1,11,36.803,-1.90381,126.242,1.74239,-1,13,21.196,-1.84069,68.4588,0.67538,1,11,1.03192
94.0031,8.37934,77.4982,9.56205,50.8622,13.131,16.3614,42.0554,19.1596,35.5314,31.2808,-2.39092,172.28,-1.49807,-1,11,24.4657,-0.139643,24.7048,1.88657,1,13,20.2211,-2.47716,121.239,-1.82122,1,13,0.649264
83.6059,68.69,84.6764,126.453,95.0446,49.0191,37.2439,37.5406,79.6288,19.2915,83.2623,1.17004,147.061,1.04721,-1,11,67.2086,0.924569,98.0401,2.20024,1,11,28.2882,0.441027,31.0844,-0.243848,1,13,0.522075
153.982,89.7733,71.5262,65.99,84.9636,36.6828,90.5686,36.0738,108.254,65.8502,74.8649,0.231917,76.8872,1.72569,1,11,57.8867,-1.19594,104.459,-0.404694,-1,11,21.9598,-1.45552,49.6291,2.94507,-1,13,1.23608
207.266,66.4125,167.742,131.355,108.063,70.0337,241.826,113.107,50.7082,34.9215,89.752,0.139681,90.629,-2.39106,-1,11,42.7689,-2.42792,244.286,-2.10702,1,13,34.6815,0.576895,40.6146,-1.21942,1,13,1.17674
16.0963,31.4029,19.8555,71.8073,58.3647,52.1,127.076,146.576,123.587,96.568,42.2924,-0.39238,45.5902,-2.85991,1,11,31.1643,-0.51388,35.3705,-2.43023,1,11,22.8207,0.00296231,22.821,-1.89356,-1,13,0.857859
100.146,50.2042,50.5368,29.1664,55.8538,27.7381,31.5145,3.96941,64.303,32.9406,50.7367,0.172816,51.4963,2.62074,-1,13,34.8605,-1.14667,60.4024,0.0694458,1,11,20.4785,-0.55095,23.6663,-2.15236,-1,13,0.860357
153.735,37.3507,64.6262,55.6675,117.953,38.9599,18.3434,84.2946,15.3855,39.3979,96.8419,-1.3617,201.384,2.76739,1,11,54.2015,-0.522443,61.7684,-0.873317,-1,11,21.2434,-0.568452,24.7693,2.89053,1,13,1.15581
72.4505,101.396,61.0202,10.4922,21.4895,51.4037,74.8476,39.8522,93.1156,68.8701,40.6534,0.646974,49.4628,1.19836,-1,13,31.6315,0.325513,33.3221,-2.09274,1,11,21.0585,-1.65562,57.1453,-1.64055,-1,11,1.08826
246.312,161.032,85.0369,117.813,163.183,105.552,51.8779,117.292,127.743,48.0762,182.995,1.59329,468.759,-2.48342,1,13,89.8337,1.67646,248.553,0.088008,-1,11,20.1511,0.0130565,20.153,0.831529,1,13,0.73766
266.247,244.352,20.9043,58.1774,79.0001,61.6059,140.066,225.906,26.232,62.0791,91.1154,-1.33017,184.332,1.06788,-1,11,36.2007,1.6429,97.0827,-1.73766,-1,13,28.7735,1.74374,84.7892,-1.08643,1,11,0.320641
24.1232,64.1184,59.1879,67.3675,24.8871,18.3824,54.4006,92.0615,73.4424,7.11807,40.8708,1.63096,108.4,-0.117352,-1,11,26.5544,2.34316,139.544,-0.20197,1,13,26.3092,1.18503,47.0477,-2.63332,-1,11,1.1054
362.924,146.434,78.2775,43.4149,160.657,119.068,51.8112,141.405,107.569,7.39812,159.056,-0.505243,179.793,-1.29014,1,11,120.367,1.03947,191.466,1.99393,-1,11,21.4655,1.30832,42.6117,0.273187,1,13,0.685253
123.753,124.559,78.7693,37.7531,65.9053,65.4273,26.0379,89.444,6.62,34.5659,77.9047,-0.854862,108.147,-2.67566,1,13,50.7094,-1.07858,83.1779,0.88563,1,11,34.2722,-2.35951,183.018,-0.530719,-1,13,1.12275
82.2568,42.2868,54.8859,44.5622,57.0524,7.71837,45.8012,85.7443,23.9292,61.8968,43.8398,0.416542,47.6985,-1.39009,1,13,29.7876,-1.04653,47.6438,3.00155,-1,11,22.5908,-0.361319,24.0818,-0.247617,-1,13,0.370694
584.492,397.472,283.283,190.578,199.515,259.446,65.8199,287.807,48.2765,36.9237,320.665,1.76918,967.845,-2.30268,1,11,136.746,0.0337163,136.824,0.599862,1,13,123.032,1.92204,429.457,0.701131,-1,13,1.16377
112.87,41.4999,66.8817,21.5999,73.4532,51.7649,44.3775,8.67062,92.3548,24.9362,59.234,-1.7184,170.444,1.39341,-1,11,51.6902,-1.18207,92.2095,-1.38033,1,13,21.8234,-2.35811,116.379,0.399658,1,13,1.21353
207.062,97.3339,83.9503,84.2328,30.7932,58.5399,44.9131,94.6337,94.0038,26.7088,59.1666,-1.57041,148.407,0.628867,1,13,55.1435,1.01247,85.9058,2.11471,-1,11,28.4425,-0.366818,30.3778,-2.46246,1,13,1.17786
113.196,97.4597,63.2926,111.531,61.9137,29.406,65.2266,150.797,86.7921,3.60532,87.2701,-0.737507,112.099,1.14964,1,11,35.2003,0.900199,50.4524,0.201681,-1,13,25.3613,-0.203697,25.8895,-1.97551,1,13,0.676845
67.1615,76.5904,91.2923,130.853,95.3916,46.096,49.9347,124.716,110.163,48.0856,83.1729,0.102488,83.6101,-0.842419,1,11,63.8894,0.0689658,64.0414,-1.79922,-1,11,34.9967,-0.476012,39.037,0.563229,1,11,1.2115
35.088,75.5514,74.7624,74.2201,32.3276,0.575539,170.986,83.3643,15.3866,158.477,43.2632,-1.2302,80.3428,-1.94539,1,13,37.6225,-1.5766,94.9057,-2.76513,-1,11,37.0804,-1.6579,100.836,0.381644,-1,11,1.08869
202.418,102.13,42.7536,65.9968,100.176,87.596,81.1684,177.503,79.8966,78.4952,106.421,-0.412842,115.62,0.165677,-1,13,61.0723,1.07607,99.977,-2.37202,-1,11,30.3476,0.309555,31.8133,-1.75452,1,11,1.23913
310.792,0.258772,200.954,63.6823,199.885,54.8504,130.115,270.667,41.9191,175.127,140.901,1.64723,379.386,-1.05152,1,13,102.821,0.11444,103.495,1.66276,-1,13,58.9844,1.64511,158.507,-1.05227,-1,11,1.01892
160.341,90.9826,69.9286,35.5893,32.6501,70.9487,35.2723,44.2576,55.1262,56.6307,63.5519,-1.32349,127.826,0.893799,-1,13,40.9171,0.76251,53.3998,-1.70249,1,11,31.4968,-0.932705,46.2193,-2.109,-1,11,1.1359
138.295,130.615,76.0262,115.795,109.586,49.8693,67.5144,187.019,65.9815,40.5511,129.884,0.473158,144.696,-0.451662,1,13,50.4492,0.427095,55.1209,1.59525,-1,13,40.4278,0.363443,43.1274,-2.68926,1,11,1.11016
119.441,113.955,77.4777,114.519,86.7615,41.2926,67.3474,153.108,112.5,22.3875,93.4296,1.57421,235.166,2.35003,1,11,60.0777,0.771398,78.8565,-2.43155,-1,11,20.826,-0.158627,21.0885,0.345553,-1,11,1.12656
80.0284,88.4848,54.9146,62.6071,62.4436,46.9194,38.833,82.4822,9.9082,10.4228,71.7374,1.58943,183.109,-0.878079,1,13,25.1188,2.29793,126.273,-2.99039,-1,11,21.8106,0.300952,22.8061,-3.03188,1,13,0
84.0544,90.2394,60.0968,85.312,28.8801,59.3805,45.5082,93.8172,91.4489,43.3443,59.4996,-1.01806,93.0905,-0.0692936,1,11,48.0612,-1.96696,175.155,1.24914,-1,11,33.4841,-1.42302,73.5081,2.79042,1,13,0.83777
35.2023,28.7842,10.7585,50.3895,51.658,51.5317,64.1423,87.5538,81.2511,78.0044,33.0219,-0.717462,41.8919,2.20192,-1,11,27.9787,-0.965655,42.0694,-2.87911,1,13,24.1534,-1.24599,45.4571,3.09941,1,13,1.14766
249.878,70.1897,78.4204,33.9756,99.281,45.1019,45.938,107.256,67.4988,57.1113,77.6716,0.224725,79.6412,2.12309,1,13,63.1541,-2.1575,276.776,-1.46068,-1,11,21.6219,-1.32712,43.6268,2.16142,1,13,1.25976
52.1063,67.9823,66.3648,79.1734,52.5762,9.60212,106.341,81.523,4.82973,107.535,57.3605,1.92849,201.464,1.76108,-1,13,36.7824,2.16701,162.701,2.9365,1,11,27.2063,1.54343,66.5775,-0.227423,1,13,1.13747
116.106,91.4382,56.5905,52.0604,71.2556,41.6339,48.9765,119.724,45.7548,30.3695,76.1569,0.781303,100.608,-1.41905,1,11,39.8,-0.137653,40.1778,2.41299,-1,13,30.4552,-0.131839,30.7204,0.515416,1,13,1.17671
107.091,82.4173,60.8079,105.635,139.575,31.1403,57.5697,166.554,36.4916,67.1361,120.469,-1.25546,228.553,-2.7761,-1,11,29.3771,-1.47629,67.6434,1.29805,1,13,20.3428,0.226865,20.8685,3.12872,1,11,1.13673
413.632,86.0033,131.086,59.9907,98.5494,28.7856,72.7125,160.079,45.5148,62.1824,89.2318,1.66471,244.199,1.07489,-1,13,42.3968,-2.10973,177.374,-1.44736,1,13,26.8023,0.49763,30.1902,2.42837,1,13,0.885281
75.9571,78.9198,42.0237,91.6338,55.0506,37.2766,37.6656,92.5921,70.0655,42.0961,59.4604,2.05673,236.303,1.33528,-1,11,32.8207,0.513052,37.2359,1.5829,1,11,22.8361,0.789997,30.3404,-2.9895,1,11,1.10531
142.66,66.6509,39.1836,46.1388,70.3934,76.2703,71.3119,113.016,106.975,79.7068,72.4818,0.871461,101.791,-0.94789,-1,11,55.8372,-0.282527,58.0807,1.50368,1,13,23.669,0.574352,27.6816,0.875831,1,13,1.15826
47.355,58.0917,50.7721,47.182,8.07913,32.1485,46.7498,73.6168,67.2544,25.0132,33.2751,-0.600423,39.4554,2.03633,1,11,26.4723,-1.57195,66.4938,0.705168,1,11,25.2022,-0.444879,27.7376,-1.09425,-1,11,0.508596
80.0789,23.0194,46.1316,112.073,114.52,42.197,35.7658,110.812,48.8893,59.5768,91.7725,0.500196,103.495,2.63269,1,13,31.3256,-0.596669,37.0694,1.64311,-1,13,24.8262,0.352975,26.3889,3.09601,-1,11,0.565202
118.378,29.1218,69.9391,49.9506,89.6655,9.24801,42.9779,102,50.153,54.1303,67.1413,1.97753,247.191,-0.794692,1,13,33.6578,0.453392,37.1771,-3.13532,1,13,26.1005,1.64643,70.2253,-0.173807,-1,13,0.700318
60.9325,20.312,33.5032,56.574,68.7455,37.6954,84.0521,125.363,81.912,82.5136,48.2207,-0.265584,49.9313,-2.53624,1,11,29.7592,-1.00996,46.2713,2.17258,-1,11,20.5893,-0.892885,29.3568,-2.63085,1,13,0.833711
239.811,26.2734,123.892,44.9082,131.404,53.3459,47.527,142.832,33.5947,63.8004,110.639,0.573461,129.335,-1.352,1,11,70.9779,-1.0727,115.884,1.55132,-1,11,21.4406,1.03411,33.9634,-1.07723,-1,11,1.15253
101.742,107.134,27.7403,62.0033,61.6884,56.8181,42.0548,61.2632,56.7602,58.8889,89.9343,1.13435,154.273,1.33536,1,13,28.6318,0.903484,41.1346,-1.62279,-1,11,28.3058,1.8352,90.9456,-1.7524,-1,11,1.3292
223.684,92.9091,52.8821,23.826,89.2329,114.534,6.48109,25.2326,46.731,16.4809,106.308,0.13747,107.314,-1.36834,-1,11,98.5602,1.01651,154.02,1.55269,1,13,22.355,0.267765,23.1612,2.40394,1,11,1.19634
